﻿央视及省卫视,#genre#
安徽影视频道,http://221.130.140.138:13164/playurl?playtype=timeshift&starttime=&endtime=&protocol=http&accesstoken=R5DE14CEEU30995030K7735940DI22977571PBM2FC6565V0Z53085W15DBB056E7DFCFE9&programid=4200000220&playtoken=ABCDEFGH
安徽影视频道,http://live1.ahwanyun.cn/wylive/9f8f237e-586a-4e53-ae57-8abc222ff0f1.m3u8
安徽综艺体育,http://221.130.140.138:13164/playurl?playtype=timeshift&starttime=&endtime=&protocol=http&accesstoken=R5DE14CEEU30995030K7735940DI22977571PBM2FC6565V0Z53085W15DBB056E7DFCFE9&programid=4200000218&playtoken=ABCDEFGH
安徽综艺体育,http://live1.ahwanyun.cn/wylive/ccbf08e9-40a1-43ac-b0ab-89b32d90c9f8.m3u8
安徽经济生活频道,http://221.130.140.138:13164/playurl?playtype=timeshift&starttime=&endtime=&protocol=http&accesstoken=R5DE14CEEU30995030K7735940DI22977571PBM2FC6565V0Z53085W15DBB056E7DFCFE9&programid=4200000221&playtoken=ABCDEFGH
安徽经济生活频道,http://live1.ahwanyun.cn/wylive/427c4278-8044-4305-a83c-d8102148e3cc.m3u8
安徽农业·科教,http://221.130.140.138:13164/playurl?playtype=timeshift&starttime=&endtime=&protocol=http&accesstoken=R5DE14CEEU30995030K7735940DI22977571PBM2FC6565V0Z53085W15DBB056E7DFCFE9&programid=4200000219&playtoken=ABCDEFGH
安徽人物频道,http://live1.ahwanyun.cn/wylive/f07a7c1a-38da-4972-a8d7-30a0c3009c04.m3u8



湖南,#genre#
湖南电影频道,http://sxy.jingzhidh.com/woniu.php?id=10000044
湖南电影频道,http://111.229.215.142/v/woniu.php?id=10000044
湖南公共频道,http://sxy.jingzhidh.com/woniu.php?id=10000046
湖南公共频道,http://111.229.215.142/v/woniu.php?id=10000046
湖南经视频道,http://sxy.jingzhidh.com/woniu.php?id=10000040
湖南经视频道,http://111.229.215.142/v/woniu.php?id=10000040
湖南都市频道,http://sxy.jingzhidh.com/woniu.php?id=10000043
湖南都市频道,http://111.229.215.142/v/woniu.php?id=10000043
湖南娱乐频道,http://sxy.jingzhidh.com/woniu.php?id=10000042
湖南娱乐频道,http://111.229.215.142/v/woniu.php?id=10000042
湖南电视剧频道,http://sxy.jingzhidh.com/woniu.php?id=10000045
湖南电视剧频道,http://111.229.215.142/v/woniu.php?id=10000045
湖南卫视国际频道,http://sxy.jingzhidh.com/woniu.php?id=10000038
湖南卫视国际频道,http://111.229.215.142/v/woniu.php?id=10000038
湖南教育台,http://sxy.jingzhidh.com/woniu.php?id=10000037
湖南教育台,http://pull.hnedutv.com/live/edutv.m3u8




江苏,#genre#
徐州新闻综合,http://183.207.249.15/PLTV/3/224/3221225945/index.m3u8
徐州文艺影视,http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221225949/index.m3u8
徐州公共频道,http://183.207.249.15/PLTV/3/224/3221225951/index.m3u8



黑龙江,#genre#
哈尔滨新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225745/index.m3u8
哈尔滨新闻综合,http://39.135.135.54/PLTV/88888888/224/3221225684/index.m3u8
哈尔滨新闻综合,http://39.134.65.162/PLTV/88888888/224/3221225684/index.m3u8
哈尔滨新闻综合,http://111.40.205.87/PLTV/88888888/224/3221225745/index.m3u8



湖北,#genre#
湖北公共·新闻,http://116.211.183.100/live.cjyun.org/hubeitv/s10008-live-hbgg.m3u8
湖北经济频道,http://116.211.183.100/live.cjyun.org/hubeitv/s10008-live-hbjs.m3u8
湖北综合频道,http://116.211.183.100/live.cjyun.org/hubeitv/s10008-live-hbzh.m3u8
湖北影视频道,http://116.211.183.100/live.cjyun.org/hubeitv/s10008-live-hbys.m3u8
湖北陇上频道,http://116.211.183.100/live.cjyun.org/hubeitv/s10008-live-hbls.m3u8
湖北生活频道,http://116.211.183.100/live.cjyun.org/hubeitv/s10008-live-hbsh.m3u8
湖北教育频道,http://116.211.183.100/live.cjyun.org/hubeitv/s10008-live-hbjy.m3u8



新疆,#genre#
新疆汉语综艺,http://livehyw5.chinamcache.com/hyw/zb04.m3u8
新疆汉语经济,http://livehyw5.chinamcache.com/hyw/zb07.m3u8
新疆体育健康,http://livehyw5.chinamcache.com/hyw/zb10.m3u8
新疆法制频道,http://livehyw5.chinamcache.com/hyw/zb11.m3u8



重庆,#genre#
重庆新闻频道,http://219.153.252.50/PLTV/88888888/224/3221225531/chunklist.m3u8
重庆新闻频道,http://home.lpfcdn.com:4000/udp/235.254.196.199:7980


天津,#genre#
天津新闻频道,http://notwhy.f3322.net:5000/udp/225.1.1.130:5002
天津文艺频道,http://notwhy.f3322.net:5000/udp/225.1.1.131:5002
天津影视频道,http://notwhy.f3322.net:5000/udp/225.1.1.149:5002
天津都市频道,http://notwhy.f3322.net:5000/udp/225.1.1.128:5002
天津体育频道,http://notwhy.f3322.net:5000/udp/225.1.1.122:5002
天津科教频道,http://notwhy.f3322.net:5000/udp/225.1.1.129:5002
天津少儿频道,http://notwhy.f3322.net:5000/udp/225.1.1.125:5002
天津4K试验频道,http://notwhy.f3322.net:5000/udp/225.1.1.156:5002


 


港澳台节目,#genre#
凤凰资讯,http://liveback.public.bcs.ysten.com/ysten-business/live/HD-4000k-1080P-fhzixun/1.m3u8
凤凰资讯,http://219.147.162.117:65530/live/fhzx/index.m3u8
凤凰资讯,http://39.134.185.235/PLTV/88888888/224/3221226491/index.m3u8
凤凰资讯,http://223.110.245.136/PLTV/3/224/3221226923/index.m3u8
凤凰资讯,http://112.17.40.145/PLTV/88888888/224/3221226491/index.m3u8
凤凰资讯,http://117.148.187.12/PLTV/88888888/224/3221226491/index.m3u8
凤凰资讯,http://bjyd.jilu8.cn/PLTV/88888888/224/3221225949/3.m3u8
凤凰资讯,http://112.17.40.140/PLTV/88888888/224/3221226491/index.m3u8
凤凰资讯,http://117.148.187.114/PLTV/88888888/224/3221226491/index.m3u8
凤凰资讯,http://223.82.250.72/live/fhzixun/1.m3u8
凤凰资讯,http://117.169.120.138:8080/live/fhzixun/.m3u8
凤凰资讯,http://183.207.249.35/PLTV/3/224/3221226923/index.m3u8
凤凰资讯,http://112.50.243.5/PLTV/88888888/224/3221225901/1.m3u8
凤凰资讯,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226923/index.m3u8
凤凰资讯,http://117.169.124.43:6610/ysten-businessmobile/live/fhzixun/index.m3u8
凤凰中文,http://liveback.public.bcs.ysten.com/ysten-business/live/HD-4000k-1080P-fhchinese/1.m3u8
凤凰中文,http://219.147.162.117:65530/live/fhzw/index.m3u8
凤凰中文,http://39.134.185.235/PLTV/88888888/224/3221226368/index.m3u8
凤凰中文,http://223.110.245.138/PLTV/3/224/3221226922/index.m3u8
凤凰中文,http://221.179.217.70/PLTV/88888888/224/3221225942/3.m3u8
凤凰中文,http://112.17.40.145/PLTV/88888888/224/3221226368/index.m3u8
凤凰中文,http://112.17.40.140/PLTV/88888888/224/3221226368/index.m3u8
凤凰中文,http://183.207.249.35/PLTV/3/224/3221226922/index.m3u8
凤凰中文,http://112.50.243.4/PLTV/88888888/224/3221225900/1.m3u8
凤凰中文,http://223.82.250.72/live/fhchinese/1.m3u8
凤凰中文,http://117.169.124.43:6610/ysten-businessmobile/live/fhchinese/index.m3u8
凤凰香港,http://liveback.public.bcs.ysten.com/ysten-business/live/HD-4000k-1080P-fhhongkong/1.m3u8
凤凰香港,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8
凤凰香港,http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8
凤凰电影,P2p://147.135.39.171:9906/5e9b4e750002f3b7b43f77c81486506f.ts
星空卫视,rtmp://58.200.131.2:1935/livetv/startv
HKS,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
HKS,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
Astro双星,p2p://147.135.39.171:9906/5c4fcc4900021daf7eee5cd26e523e7e.ts
Astro全佳,P2p://147.135.39.171:9906/5c4fcb8900029b927eeb6ef27e573cdc.ts
卫视中文台,p2p://147.135.39.171:9906/5defdaa1000b1a3d6ea06a9c17f77c44.ts
卫视电影台,p2p://147.135.39.171:9906/5ec628ed000d69cb5ba526333d1a1d98.ts
卫视洋片,P2p://147.135.39.171:9906/5e7cf2710006c39d3da7c01341645170.ts
Hub娱家,p2p://147.135.39.171:9906/5f3966f9000bff5c9f81c1a66c100811.ts
龙华电影,p2p://147.135.39.171:9906/5e975a5100046cd4a4cdb96549212d2b.ts
纬来戏剧台,p2p://147.135.39.171:9906/5dfb22fe0007e7e5170148dc58a73c8f.ts
纬来电影台,p2p://147.135.39.171:9906/5e9b449a00082550b418f99837b132a5.ts
纬来综合台,p2p://147.135.39.171:9906/5e9e6e69000b4094c0744b0b13c15289.ts
纬来育乐台,p2p://147.135.39.171:9906/5e9e72fe00062f43c0862fbb1fb33e3f.ts
三立新闻台,p2p://147.135.39.171:9906/5ea13bb00007ef12cb662788049d46cf.ts
三立戏剧,p2p://147.135.39.171:9906/5dfb22fe0007e7e5170148dc58a73c8f.ts
三立综合,p2p://147.135.39.171:9906/5ea13fe00008dee7cb76834775f82877.ts
TVBS新闻台,p2p://147.135.39.171:9906/5ea4852100052c6fd83d1a840a5e74b2.ts
TVBS欢乐,p2p://147.135.39.171:9906/5ea13fd1000849aacb76488073a656f2.ts
八大综合台,p2p://147.135.39.171:9906/5e9e749a000d3deac08c7af061bf4966.ts
八大戏剧台,p2p://147.135.39.171:9906/5e9e749a0007249ec08c795a648451d4.ts
八大娱乐台,p2p://147.135.39.171:9906/5e9e749b00099094c08c7dde5ba80b06.ts
八大第一台,p2p://147.135.39.171:9906/5e9e749b00040aaac08c7c7774062e4f.ts
壹电视综合台,p2p://147.135.39.171:9906/5ee385f50006a708ce58bfde6dca70d4.ts
壹电视新闻台,p2p://147.135.39.171:9906/5ede0911000cbd09b8e8e6d42be1693c.ts
东森亚洲新闻台,P2p://147.135.39.171:9906/5ede6859000be2b3ba5d17d529f60875.ts
东森综合台,p2p://147.135.39.171:9906/5eb29b860006eefb0f44a74c7d3950ab.ts
东森超视,p2p://147.135.39.171:9906/5e7cf271000168dd3da7beac2d47191e.ts
东森戏剧台,p2p://147.135.39.171:9906/5eb29b86000c614d0f44a8b302d67a7e.ts
东森新闻台,p2p://147.135.39.171:9906/5f167315000ed32216f8c32859024c90.ts
东森电影台,p2p://147.135.39.171:9906/5defe13e0007d9d56eba3f090a5f5661.ts
东森洋片台,p2p://147.135.39.171:9906/5ea13baf000efb4ecb66256578d5166f.ts
高点综合台,p2p://147.135.39.171:9906/5ede79e400080386baa19dd37ef10dd6.ts
非凡新闻台,p2p://147.135.39.171:9906/5e5a0a88000184ac3b49713b638b501b.ts
中天亚洲,p2p://147.135.39.171:9906/5defdaa000044ff26ea064ef7ec56d18.ts
中天娱乐台,p2p://147.135.39.171:9906/5defdaa0000974136ea066475c980b2d.ts
中天新闻,p2p://147.135.39.171:9906/5d9a3461000c5e329cd7e0cc2586313a.ts
台视,p2p://147.135.39.171:9906/5e59fad5000832893b0c1fb83c050635.ts
中视,p2p://147.135.39.171:9906/5e7cf2610003655a3da780b8383c7868.ts
华视,p2p://147.135.39.171:9906/5e7cf2610009c2c53da7824e77346905.ts
公視,p2p://147.135.39.171:9906/5e9e760d00082ccec09222e0768b3cba.ts
民视,p2p://147.135.39.171:9906/5ea4852c00050ce0d83d456d45c920f7.ts
民視新闻台,p2p://147.135.39.171:9906/5ea522940007279ddaa4243912175fe1.ts
环宇新闻,p2p://147.135.39.171:9906/5cc68d1700042feefadeb4a262de7324.ts
LSTime电影台,p2p://147.135.39.171:9906/5e7cf98e000cd16b3dc38ae278e073ec.ts
美亚高清电影台,p2p://147.135.39.171:9906/5e7cf98e00020cab3dc388220eeb0f7e.ts
 

锁码节目_2468,#genre#
松视1,mitv://fccseuro.pvbox.live:18912/5c7249be000b8793baaac296ccc9199a.ts
松视1,mitv://fccsovh.pvbox.live:18912/5c7249be000b8793baaac296ccc9199a.ts
松视2,mitv://fccseuro.pvbox.live:18912/5c7249c2000e510ff069277e6de97521.ts
松视2,mitv://fccsovh.pvbox.live:18912/5c7249c2000e510ff069277e6de97521.ts
松视3台,p5p://0818.02686.cc:20012/5f3f2cc700001f430a46d433c00cd7cd.ts
潘多拉粉红,mitv://fccseuro.pvbox.live:18912/5c7249ba0008b3211d5786b3068b4615.ts
潘多拉粉红,mitv://fccsovh.pvbox.live:18912/5c7249ba0008b3211d5786b3068b4615.ts
潘多拉粉红,p5p://0818.02686.cc:20012/5f3f26e00005c41d0a2fc74dc6d2ac31.ts
潘多拉完美,mitv://fccsovh.pvbox.live:18912/5c7249b6000641f7f22447de5605ea5f.ts
潘多拉完美,mitv://fccseuro.pvbox.live:18912/5c7249b6000641f7f22447de5605ea5f.ts#p5p://0818.02686.cc:20012/5f3f278f00023acc0a3271fd50ba8d23.ts
香蕉台,mitv://fccseuro.pvbox.live:18912/5c7249cb000744bc8d84a353672b18fe.ts
香蕉台,mitv://fccsovh.pvbox.live:18912/5c7249cb000744bc8d84a353672b18fe.ts
香蕉台,p5p://0818.02686.cc:20012/5f3f24c1000af48d0a277f8997de9d5f.ts
惊艳台,mitv://fccseuro.pvbox.live:18912/5c7249cf00095b61a6551090eece092b.ts
惊艳台,mitv://fccsovh.pvbox.live:18912/5c7249cf00095b61a6551090eece092b.ts
彩虹e,mitv://fccseuro.pvbox.live:18912/5c7249dd000ca2108817c65b6059636f.ts
彩虹e,mitv://fccsovh.pvbox.live:18912/5c7249dd000ca2108817c65b6059636f.ts
彩虹e,p5p://0818.02686.cc:20012/5f3f2a7800019ef50a3dcffdb1daa619.ts
彩虹MOIVE,p5p://0818.02686.cc:20012/5f3f2b350002131a0a40b263a63e9fdf.ts
K频道,p5p://0818.02686.cc:20012/5f3f2b9e0005cb370a424d7f07df7156.ts
HOT,p5p://0818.02686.cc:20012/5f3f2a31000938130a3cbc97aa35e26d.ts
HAPPY,p5p://0818.02686.cc:20012/5f3f298b000350920a3a32a46e3f183f.ts
惊艳成人电影台,p5p://0818.02686.cc:20012/5f3f25da000e99280a2bca20680560c2.ts
極限電影,tvbus://6Cut46PBMejuFgxUEWoRa9Neyf1qJBg6vkPX78vkVH71dnNZ1cbH4fup3TZ72
日本加勒比无码,p3p://45.86.67.154:9906/5d599556000458b807774e0d94f7b8e4.ts
日本东京热无码,p3p://45.86.67.154:9906/5d59959d0008801e07786475971fae8c.ts
西方葡萄牙情色,p3p://45.86.67.154:9906/5d59949e000647c707747fcbd735c60c.ts
西方老牛吃嫩草,p3p://45.86.67.154:9906/5d5994f60008897a0775d81f36e3fcbf.ts
果冻传媒,p3p://45.86.67.154:9906/608c0435000affe303aa483b0c83ac05.ts
